"Driver Name","Phone Number","Email","Date/Time","Trip ID","Type","Base Fare","Distance","Time","Min Fare Supplement","Cancellation","Tip","Surge","Diamond Reward","Wait Time","Promotions","Total","Long Pickup Fee","Optional Insurance","Consecutive Trips Promotion","Share Adjustment","Quest Promotion","Fare Adjustment","Platinum Reward","Cleaning Repairs"
"John Doe",NA,"jd@jd.com","Wednesday, September 26, 2018 11:05 PM","adb94697-b512-4958-a000-8b5588ca8cbd","UberX","$0.30","$1.36","$0.43","$0.54",NA,NA,"$2.00",NA,"$0.56",NA,"$5.19",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, September 26, 2018 10:12 PM","488dd359-6525-4925-8552-7c915951c8ea","UberX","$0.30","$6.98","$1.32",NA,NA,NA,"$3.25",NA,NA,NA,"$11.85",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 6:23 PM","63c4bcd7-b017-48ff-839d-4d63a61eb5f6","UberX","$0.30","$1.68","$0.46","$0.18",NA,"$1.00","$1.75",NA,NA,NA,"$5.37",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Monday, October 1, 2018 10:04 PM","ed94b878-06bf-4f3d-9231-91d1a4a03c61","UberX","$0.30","$9.70","$1.24",NA,NA,NA,NA,NA,NA,NA,"$11.24",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, September 26, 2018 7:13 PM","7a105c26-78ad-454d-925b-3d06e2063628","UberX","$0.30","$0.72","$0.29","$1.31",NA,"$2.00",NA,NA,NA,NA,"$4.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, September 26, 2018 9:10 PM","36049c2a-cd7a-4792-8f54-2d090788fe0b","UberX","$0.30","$5.58","$0.93",NA,NA,NA,NA,NA,NA,NA,"$6.81",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, September 25, 2018 5:23 PM","73142914-487d-40c5-91ae-2118a43b2c65","UberX","$0.30","$2.58","$1.02",NA,NA,NA,"$1.25",NA,NA,NA,"$5.15",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 6:12 PM","a9a8f348-26c0-44b2-86c6-fc810b4d077d","UberX","$0.30","$2.00","$0.55",NA,NA,NA,NA,NA,NA,NA,"$2.85",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, September 30, 2018 12:24 AM","e1cc0b65-cc39-4572-8ae0-de98ce48230c","UberX","$0.30","$8.20","$1.65",NA,NA,NA,NA,NA,NA,NA,"$10.15",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, September 26, 2018 6:28 PM","0b4472f7-d60f-43de-8ea1-caa5ac775bbf","UberX","$0.30","$0.57","$0.29","$1.46",NA,NA,NA,NA,NA,NA,"$2.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Monday, October 1, 2018 6:31 PM","11ffc327-bdb8-4c62-9879-17982837578b","UberX","$0.30","$1.66","$0.64","$0.02",NA,"$1.00",NA,NA,NA,NA,"$3.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 11:57 PM","f4b8693c-0e8e-4295-b9e7-0e5929a1e79b","UberX","$0.30","$1.76","$0.73",NA,NA,"$5.00",NA,NA,"$0.66",NA,"$8.45",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 6:38 PM","7d6daac8-eb34-4d02-8cfe-8743c5508380","UberX","$0.30","$9.10","$1.80",NA,NA,"$3.00","$2.75",NA,NA,NA,"$16.95",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 7:30 PM","191e314d-7726-4f0e-89c7-72807203b097","UberX","$0.30","$1.65","$0.54","$0.13",NA,"$5.00",NA,NA,NA,NA,"$7.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Monday, October 1, 2018 10:26 PM","5aa4cd5b-25b8-4698-a333-5e27e13bcb62","UberX","$0.30","$8.38","$1.42",NA,NA,"$4.13","$3.25",NA,NA,NA,"$17.48",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 11:10 PM","d6944e81-363d-4154-a7c6-201d46a79f2a","UberX","$0.30","$8.49","$1.95",NA,NA,NA,"$19.33",NA,NA,NA,"$33.59","$3.52",NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, September 26, 2018 8:52 PM","2bbbefca-e1f8-490f-a9c5-bf809b0ac8c8","UberX","$0.30","$2.65","$0.80",NA,NA,NA,NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Monday, October 1, 2018 6:10 PM","28725b96-1961-4971-a663-65ad103e91a3","UberX","$0.30","$1.88","$0.54",NA,NA,NA,NA,NA,"$0.17",NA,"$2.89",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 8:20 PM","09c3bf44-2d8b-4bc9-ba93-658072c7ea2b","UberX","$0.30","$1.32","$0.26","$0.74",NA,NA,NA,NA,NA,NA,"$2.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 5:55 PM","a87b37df-890b-49c6-8cf5-eb73a2d0fc5d","UberX","$0.30","$2.88","$0.79",NA,NA,NA,"$4.75",NA,NA,NA,"$8.72",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, September 26, 2018 7:28 PM","89be31f8-341d-4f02-a9c9-c9453f79cf85","UberX","$0.30","$10.65","$1.37",NA,NA,NA,NA,NA,NA,NA,"$12.32",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, September 25, 2018 6:38 PM","52c262ff-6aea-4f57-a32a-64e83c676aa5","UberX","$0.30","$1.60","$0.55","$0.17",NA,NA,NA,NA,"$0.38",NA,"$3.00",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, September 29, 2018 10:03 PM","f5a1ac9d-53ff-408a-b2fc-85c089e0d965","UberX","$0.30","$8.42","$2.24",NA,NA,"$4.00",NA,NA,NA,NA,"$14.96",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, September 26, 2018 9:25 PM","ff38ba3a-7921-404e-882a-ceaee99e3365","UberX","$0.30","$0.64","$0.35","$1.33",NA,"$2.00","$3.25",NA,NA,NA,"$7.87",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, May 29, 2019 7:08 PM","12bab075-3d41-4a64-a196-02444a1fdbc3","UberX","$0.30","$1.25","$0.67","$0.41",NA,NA,NA,"$0.11",NA,NA,"$2.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 7:53 PM","a62d3ddc-42f7-49a2-9223-c58c4d70bd77","UberX","$0.30","$5.86","$1.89",NA,NA,"$3.00",NA,"$0.47",NA,NA,"$11.52",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, May 29, 2019 10:48 PM","5dfe3893-116c-4707-a706-1d23da8e494f","UberX","$0.30","$3.65","$1.86",NA,NA,NA,NA,"$0.33",NA,NA,"$6.14",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 11:35 PM","3ed8c8ca-fdc8-40dd-8cb1-684eb21ff0c6","UberX",NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, May 29, 2019 7:57 PM","97ae7aec-af5c-4fc4-a972-a47e19578327","UberX","$0.30","$0.67","$0.52","$1.14",NA,NA,NA,"$0.07",NA,NA,"$2.70",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 10:54 PM","c88428c3-1ac8-42df-9c75-abbc82aff0e3","UberX","$0.30","$6.62","$1.88",NA,NA,NA,NA,"$0.51",NA,NA,"$9.31",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 7:38 PM","c6487bc6-0523-429d-8e1e-760f0ece308c","UberX","$0.30","$2.21","$1.21",NA,NA,"$1.00",NA,"$0.20",NA,NA,"$4.92",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 8:12 PM","4851f546-9b26-48b4-87d7-faf0262ccd40","UberX","$0.30","$4.73","$1.64",NA,NA,NA,NA,"$0.38",NA,NA,"$7.05",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 10:10 PM","0a253422-8543-415c-8142-42af2573441a","UberX","$0.30","$2.19","$0.95",NA,NA,NA,NA,"$0.19",NA,NA,"$3.63",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, June 2, 2019 8:30 PM","1e8e4cc1-a225-478b-b783-75647e936970","UberX","$0.30","$11.45","$2.78",NA,NA,"$3.22",NA,"$0.86",NA,NA,"$18.61",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 10:43 PM","6a9c701e-b6d5-488c-bc03-2feb9b2ebe5d","UberX","$0.30","$0.82","$0.60","$0.91",NA,NA,NA,"$0.08","$0.56",NA,"$3.27",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 10:34 PM","cfac0817-76b3-420f-bb80-9687492098dd","UberX","$0.30","$2.55","$1.07",NA,NA,NA,NA,"$0.22",NA,NA,"$4.14",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, June 2, 2019 12:44 AM","fd9299e1-2a7c-41df-bec4-8126adeb5ba2","UberX","$0.30","$2.55","$1.16",NA,NA,NA,NA,"$0.23",NA,NA,"$4.24",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 9:31 PM","29fe3f12-3e7e-442b-8d36-4a964c91202e","UberX","$0.30","$0.74","$0.54","$1.05",NA,NA,NA,"$0.08",NA,NA,"$2.71",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 11:39 PM","d6cfa61b-50af-47fa-8d1d-4cfc3a5dd8a3","UberX","$0.30","$2.60","$1.31",NA,NA,"$1.00","$1.75","$0.23",NA,NA,"$7.19",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 8:59 PM","edcb5f67-635d-4cf4-95c4-45398b8b938b","UberX","$0.30","$0.54","$0.49","$1.30",NA,NA,"$2.75","$0.06",NA,NA,"$5.44",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, May 29, 2019 7:34 PM","2e094492-7e30-49a2-aab5-f9a5afad6746","UberX","$0.30","$0.47","$0.35","$1.51",NA,NA,NA,"$0.05",NA,NA,"$2.68",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 6:55 PM","11654bc6-edfd-440c-acf7-7d976f268fd0","UberX","$0.30","$1.32","$0.72","$0.29",NA,NA,NA,"$0.12",NA,NA,"$2.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 11:07 PM","7bc507fd-b428-4410-abf4-e6a68d839820","UberX","$0.30","$2.03","$0.98",NA,NA,"$2.00",NA,"$0.18",NA,NA,"$5.49",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, June 2, 2019 9:15 PM","c1abeb4c-0ead-4fd9-a1fb-1ed38dc26497","UberX","$0.30","$13.91","$4.04",NA,NA,NA,NA,"$1.08",NA,NA,"$19.33",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, May 29, 2019 9:08 PM","d11bf51d-4a4b-4bd4-9abd-2fbe48d0dd0f","UberX","$0.30","$5.60","$1.86",NA,NA,NA,NA,"$0.45","$0.08",NA,"$8.29",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 7:59 PM","59c9e014-8ede-41d9-b835-caf9e9a146ab","UberX","$0.30","$0.88","$0.88","$0.57",NA,NA,NA,"$0.11",NA,NA,"$2.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 8:43 PM","845a7473-ac19-4c96-9042-ae47e6d958b4","UberX","$0.30","$12.13","$3.30",NA,NA,NA,NA,"$0.92",NA,NA,"$16.65",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, June 2, 2019 7:05 PM","3864b937-56c8-4deb-8e83-68e580201270","UberX","$0.30","$2.95","$1.39",NA,NA,"$3.00",NA,"$0.26",NA,NA,"$7.90",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 9:28 PM","c3ffc8d8-89d5-486b-9d51-91299a2798cd","UberX","$0.30","$8.56","$2.87",NA,NA,"$5.00",NA,"$0.68",NA,NA,"$17.41",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, May 29, 2019 8:25 PM","389c73c1-e99e-4355-bc8d-c1b7667d1142","UberX","$0.30","$4.25","$1.82",NA,NA,"$3.00",NA,"$0.37",NA,NA,"$9.74",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 9:59 PM","e6729e6a-df08-48b7-87d4-60e86f324131","UberX","$0.30","$7.53","$2.17",NA,NA,"$5.00",NA,"$0.59","$0.29",NA,"$15.88",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 10:46 PM","82eabadb-a473-4f90-8db2-c2132bf13cd2","UberX","$0.30","$6.65","$1.62",NA,NA,NA,NA,"$0.50","$0.60",NA,"$9.67",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 10:15 PM","f0bb4bfe-08fe-439b-9753-b90ea16f2b4a","UberX","$0.30","$1.20","$0.86","$0.27",NA,NA,NA,"$0.12",NA,NA,"$2.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 11:15 PM","342de5ce-f50e-45c9-b114-6611d84c450e","UberX","$0.30","$1.62","$0.74",NA,NA,NA,NA,"$0.14","$0.33",NA,"$3.13",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, June 2, 2019 7:51 PM","a1093730-d8a4-4188-950e-4c27c0e90b12","UberX","$0.30","$0.20","$0.24","$1.88",NA,NA,NA,"$0.03",NA,NA,"$2.65",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 11:47 PM","398be7a2-30e8-427a-b9ca-dde427fcb4f9","UberX","$0.30","$9.52","$2.93",NA,NA,"$3.00",NA,"$0.75","$0.65",NA,"$17.15",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 8:15 PM","0d3f46a3-09f8-46d4-82af-5d11c8452ee8","UberX","$0.30","$1.36","$0.96","$0.01",NA,NA,NA,"$0.14",NA,NA,"$2.77",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 9:34 PM","5abf2fd1-1bf2-4558-a904-205523dc9423","UberX","$0.30","$4.01","$1.59",NA,NA,NA,NA,"$0.34",NA,NA,"$6.24",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 11:22 PM","002b6e88-0480-4fbe-a659-79f458ff89f3","UberX","$0.30","$0.50","$0.45","$1.38",NA,NA,NA,"$0.06",NA,NA,"$2.69",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 11:34 PM","27ced72b-bdb0-4add-9bb9-a37a11ac23f8","UberX","$0.30","$3.60","$1.55",NA,NA,NA,NA,"$0.31",NA,NA,"$5.76",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 9:40 PM","1951bead-aa02-4eae-9389-58471acb4255","UberX","$0.30","$0.65","$0.62","$1.06",NA,NA,NA,"$0.08",NA,NA,"$2.71",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, May 29, 2019 11:17 PM","0b44cefe-6c05-4ec7-94bb-5350c272f695","UberX","$0.30","$2.03","$0.90",NA,NA,"$2.00",NA,"$0.17",NA,NA,"$5.40",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 11:50 PM","340f3d34-b2ff-4421-b02c-5d041e78feda","UberX","$0.30","$16.28","$4.04",NA,NA,NA,NA,"$1.22",NA,NA,"$21.84",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 11:18 PM","cc081c7e-e815-4d49-b9e5-a05bbc601416","UberX","$0.30","$3.94","$1.18",NA,NA,NA,NA,"$0.31",NA,NA,"$5.73",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, May 29, 2019 11:05 PM","2e6f5388-d72e-4edb-8049-49cebb373bda","UberX","$0.30","$1.51","$0.74","$0.08",NA,NA,NA,"$0.14",NA,NA,"$2.77",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 7:15 PM","30fde9e8-9f11-4166-b054-d8ab61600a5a","UberX","$0.30","$7.05","$2.27",NA,NA,"$1.00",NA,"$0.56",NA,NA,"$11.18",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 9:07 PM","2dc6174a-c242-472c-8e85-77a26618601c","UberX","$0.30","$15.30","$3.73",NA,NA,NA,NA,"$1.14",NA,NA,"$20.47",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 10:47 PM","7fe37ba3-5a5f-44df-8ab4-59d1e36d6af1","UberX","$0.30","$1.88","$0.67",NA,NA,NA,NA,"$0.15",NA,NA,"$3.00",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 7:39 PM","18a44c60-847a-4861-b51c-43183fb75d1d","UberX","$0.30","$6.42","$1.80",NA,NA,NA,NA,"$0.50",NA,NA,"$9.02",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 8:10 PM","220d1091-eb50-4c6c-9a14-12aa6ab051fb","UberX","$0.30","$0.43","$0.37","$1.53",NA,"$3.00",NA,"$0.05",NA,NA,"$5.68",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 11:35 PM","e0e5e57a-93d0-4314-9d99-7c0f1999436b","UberX","$0.30","$1.88","$0.95",NA,NA,NA,NA,"$0.17",NA,NA,"$3.30",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, June 2, 2019 9:58 PM","2f6eeeae-b05b-4696-bd35-658ed7fd32b9","UberX","$0.30","$10.74","$3.54",NA,NA,"$5.38",NA,"$0.86",NA,NA,"$21.52","$0.70",NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 7:30 PM","8562009c-8a42-466f-933e-be9e6eef358f","UberX","$0.30","$1.13","$1.52",NA,NA,NA,NA,"$0.16",NA,NA,"$3.11",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, June 2, 2019 7:59 PM","fb3abd36-7ed5-4232-a8da-a437a22a3834","UberX","$0.30","$7.73","$2.36",NA,NA,NA,NA,"$0.61",NA,NA,"$11.00",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 8:48 PM","7af2e102-3515-49bb-aa67-5dd7bf427e5c","UberX","$0.30","$0.62","$0.59","$1.12",NA,NA,NA,"$0.08",NA,NA,"$2.71",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 7:50 PM","2d77757d-1992-47c1-bbff-730fc227e3e9","UberX","$0.30","$5.78","$1.73",NA,NA,NA,NA,"$0.45",NA,NA,"$8.26",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 8:16 PM","b810e3f7-807e-400c-a334-3cc29cf57003","UberX","$0.30","$3.99","$1.67",NA,NA,"$3.00",NA,"$0.34",NA,NA,"$9.30",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, May 31, 2019 7:04 PM","254bd0d1-d4bf-4b94-b2bc-e13dc38eb197","UberX","$0.30","$4.46","$2.15",NA,NA,NA,NA,"$0.40",NA,NA,"$7.31",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, May 30, 2019 9:15 PM","b8175883-4ec6-4b03-938b-19b228df0ba4","UberX","$0.30","$9.71","$2.40",NA,NA,"$5.00",NA,"$0.73",NA,NA,"$18.14",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, June 2, 2019 7:41 PM","555a022c-1f4d-4ebe-92a0-dad348c3766c","UberX","$0.30","$0.71","$0.85","$0.77",NA,NA,NA,"$0.09",NA,NA,"$2.72",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Tuesday, May 28, 2019 8:43 PM","438bfe0d-dfec-4dba-a08a-ab9e7040042e","UberX","$0.30","$8.25","$1.82",NA,NA,NA,NA,"$0.61",NA,NA,"$10.98",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, June 1, 2019 10:55 PM","ab95d33d-cd0d-4a70-838d-855484025481","UberX","$0.30","$4.77","$1.65",NA,NA,NA,NA,"$0.38",NA,NA,"$7.10",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, October 26, 2018 11:15 PM","ad952022-d337-4041-ba29-527f0737b23f","UberX","$0.30","$2.33","$1.68",NA,NA,NA,NA,NA,NA,NA,"$4.31",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, October 27, 2018 7:27 PM","d491d17c-099e-42bc-b4b3-ffbd1fc4875f","UberX","$0.30","$1.58","$0.82",NA,NA,NA,NA,NA,NA,NA,"$2.70",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, October 25, 2018 8:55 PM","539566d9-70ce-4bd6-b777-0620a8740e8b","UberX","$0.30","$13.03","$3.40",NA,NA,NA,NA,NA,"$0.03",NA,"$16.76",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, October 24, 2018 6:46 PM","7118a5fc-a8d5-44f3-b2ef-159d39fcfb33","UberX","$0.30","$1.82","$1.73",NA,NA,"$2.00",NA,NA,"$0.12",NA,"$5.97",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, October 27, 2018 8:49 PM","ffca08ab-b4ba-4e76-881a-d98d7ff2ac83","UberX","$0.30","$4.53","$1.66",NA,NA,NA,NA,NA,NA,NA,"$6.49",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, October 27, 2018 10:09 PM","b12b3e37-20fd-4254-852a-591196e98eca","UberX","$0.30","$1.53","$0.99",NA,NA,NA,"$3.50",NA,NA,NA,"$6.32",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, October 26, 2018 11:51 PM","76adac31-ebb8-4a70-8862-860a63d55a4c","UberX","$0.30","$10.13","$3.91",NA,NA,"$5.00",NA,NA,"$0.73",NA,"$20.07",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, October 24, 2018 8:30 PM","951b49de-c51a-4599-90a2-9bc578e82012","UberX",NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,"$3.75",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Thursday, October 25, 2018 6:51 PM","4979fd90-5fd6-48fb-bc85-2e50af14041e","UberX","$0.30","$0.91","$0.80","$0.61",NA,NA,NA,NA,NA,NA,"$2.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Friday, October 26, 2018 6:40 PM","83dfb3ca-96a3-46e3-9bb6-b9abf515fe7e","UberX","$0.30","$0.43","$0.55","$1.34",NA,NA,NA,NA,NA,NA,"$2.62",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, October 24, 2018 7:12 PM","614d1934-8ab2-4454-9a6a-33aebb478964","UberX","$0.30","$3.75","$1.51",NA,NA,"$2.00",NA,NA,NA,NA,"$7.56",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, October 27, 2018 11:48 PM","79fcd390-1b74-4460-be9d-44bd6182f533","UberX","$0.30","$3.52","$1.22",NA,NA,NA,NA,NA,"$0.65",NA,"$5.69",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, October 27, 2018 7:47 PM","b062cc8f-1230-4904-8d0f-6f4ba71fdd6c","UberX","$0.30","$3.38","$1.68",NA,NA,NA,NA,NA,"$0.22",NA,"$5.58",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, October 24, 2018 7:29 PM","7ef381c9-8dcf-41ba-bb31-5f9fed80a2ab","UberX","$0.30","$5.17","$2.11",NA,NA,"$2.00",NA,NA,NA,NA,"$9.58",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Saturday, October 27, 2018 8:24 PM","bd5215bd-8f14-4587-b969-257b14a8e9e9","UberX","$0.30","$2.42","$1.23",NA,NA,NA,NA,NA,NA,NA,"$3.95",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Sunday, October 28, 2018 12:14 AM","b82dc652-2991-46a5-8f7b-a89ee42da80a","UberX","$0.30","$1.52","$1.00",NA,NA,NA,"$2.75",NA,NA,NA,"$5.57",NA,NA,NA,NA,NA,NA,NA,NA
"John Doe",NA,"jd@jd.com","Wednesday, October 24, 2018 9:58 PM","fb5fe396-d43f-446d-bebf-9ede49a75fa2","UberX","$0.30","$0.88","$0.79","$0.65",NA,"$1.00",NA,NA,NA,NA,"$3.62",NA,NA,NA,NA,NA,NA,NA,NA
